model,concept,layer,strength,prompt_idx,matching_answer,logprob_A,logprob_B,logit_diff_AB,logit_diff_matching
8B,corrigible,13,0.0,35,(B),-2.09375,-0.58984375,-1.50390625,1.50390625
8B,corrigible,13,0.0,36,(B),-6.21875,-2.09375,-4.125,4.125
8B,corrigible,13,0.0,37,(A),-5.21875,-0.08349609375,-5.13525390625,-5.13525390625
8B,corrigible,13,0.0,38,(B),-0.01116943359375,-6.25,6.23883056640625,-6.23883056640625
8B,corrigible,13,0.0,39,(B),-0.62890625,-8.875,8.24609375,-8.24609375
8B,corrigible,13,1.0,0,(A),-0.494140625,-2.375,1.880859375,1.880859375
8B,corrigible,13,1.0,1,(B),-0.173828125,-6.4375,6.263671875,-6.263671875
8B,corrigible,13,1.0,2,(B),-11.0,-0.1337890625,-10.8662109375,10.8662109375
8B,corrigible,13,1.0,3,(A),-3.984375,-6.46875,2.484375,2.484375
8B,corrigible,13,1.0,4,(A),-17.25,-9.25,-8.0,-8.0
8B,corrigible,13,1.0,5,(A),-0.6796875,-4.4375,3.7578125,3.7578125
8B,corrigible,13,1.0,6,(A),-16.0,-12.125,-3.875,-3.875
8B,corrigible,13,1.0,7,(A),-17.5,-3.671875,-13.828125,-13.828125
8B,corrigible,13,1.0,8,(B),-11.625,-2.515625,-9.109375,9.109375
8B,corrigible,13,1.0,9,(A),-9.6875,-1.0546875,-8.6328125,-8.6328125
8B,corrigible,13,1.0,10,(B),-10.875,-2.515625,-8.359375,8.359375
8B,corrigible,13,1.0,11,(B),-1.1171875,-5.875,4.7578125,-4.7578125
8B,corrigible,13,1.0,12,(B),-12.375,-0.1416015625,-12.2333984375,12.2333984375
8B,corrigible,13,1.0,13,(B),-3.328125,-8.6875,5.359375,-5.359375
8B,corrigible,13,1.0,14,(A),-7.65625,-3.53125,-4.125,-4.125
8B,corrigible,13,1.0,15,(A),-7.104873657226562e-05,-9.75,9.749928951263428,9.749928951263428
8B,corrigible,13,1.0,16,(A),-0.009521484375,-9.25,9.240478515625,9.240478515625
8B,corrigible,13,1.0,17,(B),-0.146484375,-2.890625,2.744140625,-2.744140625
8B,corrigible,13,1.0,18,(B),-1.265625,-0.765625,-0.5,0.5
8B,corrigible,13,1.0,19,(B),-20.375,-0.001373291015625,-20.373626708984375,20.373626708984375
8B,corrigible,13,1.0,20,(A),-0.00311279296875,-9.25,9.24688720703125,9.24688720703125
8B,corrigible,13,1.0,21,(A),-15.5625,-1.546875,-14.015625,-14.015625
8B,corrigible,13,1.0,22,(A),-8.3125,-3.96875,-4.34375,-4.34375
8B,corrigible,13,1.0,23,(B),-11.9375,-4.5625,-7.375,7.375
8B,corrigible,13,1.0,24,(A),-1.3984375,-6.15625,4.7578125,4.7578125
8B,corrigible,13,1.0,25,(B),-1.546875,-0.66796875,-0.87890625,0.87890625
8B,corrigible,13,1.0,26,(B),-11.6875,-0.057373046875,-11.630126953125,11.630126953125
8B,corrigible,13,1.0,27,(B),-1.7265625,-6.96875,5.2421875,-5.2421875
8B,corrigible,13,1.0,28,(B),-9.5625,-11.3125,1.75,-1.75
8B,corrigible,13,1.0,29,(A),-13.6875,-6.78125,-6.90625,-6.90625
8B,corrigible,13,1.0,30,(B),-9.0625,-11.9375,2.875,-2.875
8B,corrigible,13,1.0,31,(B),-10.375,-0.00274658203125,-10.37225341796875,10.37225341796875
8B,corrigible,13,1.0,32,(B),-14.3125,-4.84375,-9.46875,9.46875
8B,corrigible,13,1.0,33,(A),-3.21875,-7.59375,4.375,4.375
8B,corrigible,13,1.0,34,(B),-10.0,-3.875,-6.125,6.125
8B,corrigible,13,1.0,35,(B),-0.5234375,-2.015625,1.4921875,-1.4921875
8B,corrigible,13,1.0,36,(B),-7.5,-1.734375,-5.765625,5.765625
8B,corrigible,13,1.0,37,(A),-1.1484375,-0.65234375,-0.49609375,-0.49609375
8B,corrigible,13,1.0,38,(B),-0.014892578125,-6.625,6.610107421875,-6.610107421875
8B,corrigible,13,1.0,39,(B),-1.09375,-9.8125,8.71875,-8.71875
8B,corrigible,14,-1.0,0,(A),-3.703125,-1.328125,-2.375,-2.375
8B,corrigible,14,-1.0,1,(B),-0.1435546875,-5.90625,5.7626953125,-5.7626953125
8B,corrigible,14,-1.0,2,(B),-10.125,-0.2236328125,-9.9013671875,9.9013671875
8B,corrigible,14,-1.0,3,(A),-2.03125,-2.40625,0.375,0.375
8B,corrigible,14,-1.0,4,(A),-16.625,-5.71875,-10.90625,-10.90625
8B,corrigible,14,-1.0,5,(A),-1.703125,-2.953125,1.25,1.25
8B,corrigible,14,-1.0,6,(A),-15.75,-9.5,-6.25,-6.25
8B,corrigible,14,-1.0,7,(A),-17.625,-3.59375,-14.03125,-14.03125
8B,corrigible,14,-1.0,8,(B),-9.8125,-1.5859375,-8.2265625,8.2265625
8B,corrigible,14,-1.0,9,(A),-12.875,-0.51953125,-12.35546875,-12.35546875
8B,corrigible,14,-1.0,10,(B),-6.6875,-2.921875,-3.765625,3.765625
8B,corrigible,14,-1.0,11,(B),-0.94921875,-3.703125,2.75390625,-2.75390625
8B,corrigible,14,-1.0,12,(B),-12.125,-0.27734375,-11.84765625,11.84765625
8B,corrigible,14,-1.0,13,(B),-4.65625,-7.40625,2.75,-2.75
8B,corrigible,14,-1.0,14,(A),-14.0625,-4.5625,-9.5,-9.5
8B,corrigible,14,-1.0,15,(A),-0.000274658203125,-8.25,8.249725341796875,8.249725341796875
8B,corrigible,14,-1.0,16,(A),-0.0054931640625,-8.125,8.1195068359375,8.1195068359375
8B,corrigible,14,-1.0,17,(B),-1.8046875,-0.30078125,-1.50390625,1.50390625
8B,corrigible,14,-1.0,18,(B),-0.7265625,-1.2265625,0.5,-0.5
8B,corrigible,14,-1.0,19,(B),-18.625,-0.006439208984375,-18.618560791015625,18.618560791015625
8B,corrigible,14,-1.0,20,(A),-0.021484375,-5.28125,5.259765625,5.259765625
8B,corrigible,14,-1.0,21,(A),-14.625,-2.40625,-12.21875,-12.21875
8B,corrigible,14,-1.0,22,(A),-11.0,-2.90625,-8.09375,-8.09375
8B,corrigible,14,-1.0,23,(B),-12.6875,-3.3125,-9.375,9.375
8B,corrigible,14,-1.0,24,(A),-2.1875,-4.1875,2.0,2.0
8B,corrigible,14,-1.0,25,(B),-1.0390625,-0.9140625,-0.125,0.125
8B,corrigible,14,-1.0,26,(B),-10.375,-0.10888671875,-10.26611328125,10.26611328125
8B,corrigible,14,-1.0,27,(B),-3.703125,-7.46875,3.765625,-3.765625
8B,corrigible,14,-1.0,28,(B),-11.0,-11.375,0.375,-0.375
8B,corrigible,14,-1.0,29,(A),-14.1875,-3.421875,-10.765625,-10.765625
8B,corrigible,14,-1.0,30,(B),-9.125,-11.0,1.875,-1.875
8B,corrigible,14,-1.0,31,(B),-11.375,-0.0027923583984375,-11.372207641601562,11.372207641601562
8B,corrigible,14,-1.0,32,(B),-12.0625,-2.046875,-10.015625,10.015625
8B,corrigible,14,-1.0,33,(A),-1.5,-4.75,3.25,3.25
8B,corrigible,14,-1.0,34,(B),-11.5625,-2.921875,-8.640625,8.640625
8B,corrigible,14,-1.0,35,(B),-3.765625,-0.267578125,-3.498046875,3.498046875
8B,corrigible,14,-1.0,36,(B),-6.34375,-1.9609375,-4.3828125,4.3828125
8B,corrigible,14,-1.0,37,(A),-5.59375,-0.08447265625,-5.50927734375,-5.50927734375
8B,corrigible,14,-1.0,38,(B),-0.01171875,-5.75,5.73828125,-5.73828125
8B,corrigible,14,-1.0,39,(B),-0.5234375,-8.0,7.4765625,-7.4765625
8B,corrigible,14,0.0,0,(A),-2.53125,-1.28125,-1.25,-1.25
8B,corrigible,14,0.0,1,(B),-0.13671875,-6.625,6.48828125,-6.48828125
8B,corrigible,14,0.0,2,(B),-10.3125,-0.1826171875,-10.1298828125,10.1298828125
8B,corrigible,14,0.0,3,(A),-3.09375,-4.21875,1.125,1.125
8B,corrigible,14,0.0,4,(A),-17.125,-7.125,-10.0,-10.0
8B,corrigible,14,0.0,5,(A),-1.015625,-3.515625,2.5,2.5
8B,corrigible,14,0.0,6,(A),-15.75,-10.0,-5.75,-5.75
8B,corrigible,14,0.0,7,(A),-18.125,-4.28125,-13.84375,-13.84375
8B,corrigible,14,0.0,8,(B),-10.125,-2.109375,-8.015625,8.015625
8B,corrigible,14,0.0,9,(A),-11.9375,-0.462890625,-11.474609375,-11.474609375
8B,corrigible,14,0.0,10,(B),-8.625,-3.0,-5.625,5.625
8B,corrigible,14,0.0,11,(B),-0.69140625,-4.6875,3.99609375,-3.99609375
8B,corrigible,14,0.0,12,(B),-11.5,-0.1435546875,-11.3564453125,11.3564453125
8B,corrigible,14,0.0,13,(B),-2.859375,-7.75,4.890625,-4.890625
8B,corrigible,14,0.0,14,(A),-11.9375,-4.4375,-7.5,-7.5
8B,corrigible,14,0.0,15,(A),-0.00013446807861328125,-9.0,8.999865531921387,8.999865531921387
8B,corrigible,14,0.0,16,(A),-0.003814697265625,-9.125,9.121185302734375,9.121185302734375
8B,corrigible,14,0.0,17,(B),-0.08251953125,-3.578125,3.49560546875,-3.49560546875
8B,corrigible,14,0.0,18,(B),-0.53125,-1.53125,1.0,-1.0
8B,corrigible,14,0.0,19,(B),-19.875,-0.0027008056640625,-19.872299194335938,19.872299194335938
8B,corrigible,14,0.0,20,(A),-0.005218505859375,-7.5,7.494781494140625,7.494781494140625
8B,corrigible,14,0.0,21,(A),-14.875,-1.484375,-13.390625,-13.390625
8B,corrigible,14,0.0,22,(A),-11.375,-3.125,-8.25,-8.25
8B,corrigible,14,0.0,23,(B),-12.4375,-3.578125,-8.859375,8.859375
8B,corrigible,14,0.0,24,(A),-1.609375,-4.75,3.140625,3.140625
8B,corrigible,14,0.0,25,(B),-0.87890625,-1.0078125,0.12890625,-0.12890625
8B,corrigible,14,0.0,26,(B),-10.4375,-0.0849609375,-10.3525390625,10.3525390625
8B,corrigible,14,0.0,27,(B),-2.140625,-7.625,5.484375,-5.484375
8B,corrigible,14,0.0,28,(B),-9.9375,-11.9375,2.0,-2.0
8B,corrigible,14,0.0,29,(A),-15.0,-5.125,-9.875,-9.875
8B,corrigible,14,0.0,30,(B),-8.625,-11.375,2.75,-2.75
8B,corrigible,14,0.0,31,(B),-10.125,-0.0023345947265625,-10.122665405273438,10.122665405273438
8B,corrigible,14,0.0,32,(B),-13.5625,-3.59375,-9.96875,9.96875
8B,corrigible,14,0.0,33,(A),-1.203125,-5.34375,4.140625,4.140625
8B,corrigible,14,0.0,34,(B),-10.0625,-2.828125,-7.234375,7.234375
8B,corrigible,14,0.0,35,(B),-2.09375,-0.58984375,-1.50390625,1.50390625
8B,corrigible,14,0.0,36,(B),-6.21875,-2.09375,-4.125,4.125
8B,corrigible,14,0.0,37,(A),-5.21875,-0.08349609375,-5.13525390625,-5.13525390625
8B,corrigible,14,0.0,38,(B),-0.01116943359375,-6.25,6.23883056640625,-6.23883056640625
8B,corrigible,14,0.0,39,(B),-0.62890625,-8.875,8.24609375,-8.24609375
8B,corrigible,14,1.0,0,(A),-1.7734375,-1.1484375,-0.625,-0.625
8B,corrigible,14,1.0,1,(B),-0.10888671875,-7.46875,7.35986328125,-7.35986328125
8B,corrigible,14,1.0,2,(B),-10.6875,-0.1962890625,-10.4912109375,10.4912109375
8B,corrigible,14,1.0,3,(A),-4.125,-6.0,1.875,1.875
8B,corrigible,14,1.0,4,(A),-17.25,-8.25,-9.0,-9.0
8B,corrigible,14,1.0,5,(A),-0.7265625,-4.34375,3.6171875,3.6171875
8B,corrigible,14,1.0,6,(A),-14.625,-10.0,-4.625,-4.625
8B,corrigible,14,1.0,7,(A),-18.625,-4.75,-13.875,-13.875
8B,corrigible,14,1.0,8,(B),-10.75,-2.484375,-8.265625,8.265625
8B,corrigible,14,1.0,9,(A),-9.875,-0.63671875,-9.23828125,-9.23828125
8B,corrigible,14,1.0,10,(B),-9.5,-2.640625,-6.859375,6.859375
8B,corrigible,14,1.0,11,(B),-0.75390625,-6.125,5.37109375,-5.37109375
8B,corrigible,14,1.0,12,(B),-10.75,-0.1162109375,-10.6337890625,10.6337890625
8B,corrigible,14,1.0,13,(B),-1.765625,-8.375,6.609375,-6.609375
8B,corrigible,14,1.0,14,(A),-10.0625,-4.5625,-5.5,-5.5
8B,corrigible,14,1.0,15,(A),-8.630752563476562e-05,-9.5,9.499913692474365,9.499913692474365
8B,corrigible,14,1.0,16,(A),-0.00567626953125,-9.5,9.49432373046875,9.49432373046875
8B,corrigible,14,1.0,17,(B),-0.0272216796875,-7.65625,7.6290283203125,-7.6290283203125
8B,corrigible,14,1.0,18,(B),-0.39453125,-1.8984375,1.50390625,-1.50390625
8B,corrigible,14,1.0,19,(B),-19.875,-0.0014801025390625,-19.873519897460938,19.873519897460938
8B,corrigible,14,1.0,20,(A),-0.00408935546875,-8.25,8.24591064453125,8.24591064453125
8B,corrigible,14,1.0,21,(A),-15.125,-1.265625,-13.859375,-13.859375
8B,corrigible,14,1.0,22,(A),-11.375,-3.375,-8.0,-8.0
8B,corrigible,14,1.0,23,(B),-11.8125,-4.09375,-7.71875,7.71875
8B,corrigible,14,1.0,24,(A),-1.8046875,-5.8125,4.0078125,4.0078125
8B,corrigible,14,1.0,25,(B),-0.58984375,-1.3359375,0.74609375,-0.74609375
8B,corrigible,14,1.0,26,(B),-9.875,-0.1171875,-9.7578125,9.7578125
8B,corrigible,14,1.0,27,(B),-1.265625,-7.75,6.484375,-6.484375
8B,corrigible,14,1.0,28,(B),-9.3125,-12.6875,3.375,-3.375
8B,corrigible,14,1.0,29,(A),-15.125,-7.03125,-8.09375,-8.09375
8B,corrigible,14,1.0,30,(B),-8.0,-11.5,3.5,-3.5
8B,corrigible,14,1.0,31,(B),-8.125,-0.0028839111328125,-8.122116088867188,8.122116088867188
8B,corrigible,14,1.0,32,(B),-13.625,-4.34375,-9.28125,9.28125
8B,corrigible,14,1.0,33,(A),-1.3046875,-5.9375,4.6328125,4.6328125
8B,corrigible,14,1.0,34,(B),-9.0625,-3.0625,-6.0,6.0
8B,corrigible,14,1.0,35,(B),-0.451171875,-1.703125,1.251953125,-1.251953125
8B,corrigible,14,1.0,36,(B),-6.46875,-2.21875,-4.25,4.25
8B,corrigible,14,1.0,37,(A),-4.59375,-0.07958984375,-4.51416015625,-4.51416015625
8B,corrigible,14,1.0,38,(B),-0.00897216796875,-6.75,6.74102783203125,-6.74102783203125
8B,corrigible,14,1.0,39,(B),-0.75390625,-9.625,8.87109375,-8.87109375
8B,corrigible,15,-1.0,0,(A),-5.5625,-0.451171875,-5.111328125,-5.111328125
8B,corrigible,15,-1.0,1,(B),-0.1748046875,-5.4375,5.2626953125,-5.2626953125
8B,corrigible,15,-1.0,2,(B),-9.25,-0.2578125,-8.9921875,8.9921875
8B,corrigible,15,-1.0,3,(A),-1.7265625,-1.6015625,-0.125,-0.125
8B,corrigible,15,-1.0,4,(A),-15.8125,-3.671875,-12.140625,-12.140625
8B,corrigible,15,-1.0,5,(A),-1.2265625,-2.609375,1.3828125,1.3828125
8B,corrigible,15,-1.0,6,(A),-14.875,-7.03125,-7.84375,-7.84375
8B,corrigible,15,-1.0,7,(A),-16.625,-1.8828125,-14.7421875,-14.7421875
8B,corrigible,15,-1.0,8,(B),-8.875,-1.515625,-7.359375,7.359375
8B,corrigible,15,-1.0,9,(A),-12.5625,-0.1826171875,-12.3798828125,-12.3798828125
8B,corrigible,15,-1.0,10,(B),-5.5625,-2.046875,-3.515625,3.515625
8B,corrigible,15,-1.0,11,(B),-0.5,-3.75,3.25,-3.25
8B,corrigible,15,-1.0,12,(B),-10.4375,-0.189453125,-10.248046875,10.248046875
8B,corrigible,15,-1.0,13,(B),-3.09375,-7.21875,4.125,-4.125
8B,corrigible,15,-1.0,14,(A),-13.5625,-3.9375,-9.625,-9.625
8B,corrigible,15,-1.0,15,(A),-0.0002727508544921875,-8.25,8.249727249145508,8.249727249145508
8B,corrigible,15,-1.0,16,(A),-0.00567626953125,-7.875,7.86932373046875,7.86932373046875
8B,corrigible,15,-1.0,17,(B),-0.0849609375,-3.578125,3.4931640625,-3.4931640625
8B,corrigible,15,-1.0,18,(B),-0.390625,-2.265625,1.875,-1.875
8B,corrigible,15,-1.0,19,(B),-18.625,-0.005706787109375,-18.619293212890625,18.619293212890625
8B,corrigible,15,-1.0,20,(A),-0.02978515625,-4.78125,4.75146484375,4.75146484375
8B,corrigible,15,-1.0,21,(A),-15.0625,-1.1796875,-13.8828125,-13.8828125
8B,corrigible,15,-1.0,22,(A),-11.4375,-1.828125,-9.609375,-9.609375
8B,corrigible,15,-1.0,23,(B),-12.8125,-1.9375,-10.875,10.875
8B,corrigible,15,-1.0,24,(A),-2.203125,-3.703125,1.5,1.5
8B,corrigible,15,-1.0,25,(B),-0.640625,-1.265625,0.625,-0.625
8B,corrigible,15,-1.0,26,(B),-9.6875,-0.056396484375,-9.631103515625,9.631103515625
8B,corrigible,15,-1.0,27,(B),-2.0,-7.5,5.5,-5.5
8B,corrigible,15,-1.0,28,(B),-10.1875,-10.9375,0.75,-0.75
8B,corrigible,15,-1.0,29,(A),-14.875,-3.390625,-11.484375,-11.484375
8B,corrigible,15,-1.0,30,(B),-8.75,-11.0,2.25,-2.25
8B,corrigible,15,-1.0,31,(B),-11.125,-0.003082275390625,-11.121917724609375,11.121917724609375
8B,corrigible,15,-1.0,32,(B),-10.5625,-0.92578125,-9.63671875,9.63671875
8B,corrigible,15,-1.0,33,(A),-1.0078125,-4.25,3.2421875,3.2421875
8B,corrigible,15,-1.0,34,(B),-11.1875,-2.453125,-8.734375,8.734375
8B,corrigible,15,-1.0,35,(B),-2.84375,-0.34375,-2.5,2.5
8B,corrigible,15,-1.0,36,(B),-5.46875,-1.4765625,-3.9921875,3.9921875
8B,corrigible,15,-1.0,37,(A),-9.9375,-0.059814453125,-9.877685546875,-9.877685546875
8B,corrigible,15,-1.0,38,(B),-0.013916015625,-6.0,5.986083984375,-5.986083984375
8B,corrigible,15,-1.0,39,(B),-0.390625,-8.5,8.109375,-8.109375
8B,corrigible,15,0.0,0,(A),-2.53125,-1.28125,-1.25,-1.25
8B,corrigible,15,0.0,1,(B),-0.13671875,-6.625,6.48828125,-6.48828125
8B,corrigible,15,0.0,2,(B),-10.3125,-0.1826171875,-10.1298828125,10.1298828125
8B,corrigible,15,0.0,3,(A),-3.09375,-4.21875,1.125,1.125
8B,corrigible,15,0.0,4,(A),-17.125,-7.125,-10.0,-10.0
8B,corrigible,15,0.0,5,(A),-1.015625,-3.515625,2.5,2.5
8B,corrigible,15,0.0,6,(A),-15.75,-10.0,-5.75,-5.75
8B,corrigible,15,0.0,7,(A),-18.125,-4.28125,-13.84375,-13.84375
8B,corrigible,15,0.0,8,(B),-10.125,-2.109375,-8.015625,8.015625
8B,corrigible,15,0.0,9,(A),-11.9375,-0.462890625,-11.474609375,-11.474609375
8B,corrigible,15,0.0,10,(B),-8.625,-3.0,-5.625,5.625
8B,corrigible,15,0.0,11,(B),-0.69140625,-4.6875,3.99609375,-3.99609375
8B,corrigible,15,0.0,12,(B),-11.5,-0.1435546875,-11.3564453125,11.3564453125
8B,corrigible,15,0.0,13,(B),-2.859375,-7.75,4.890625,-4.890625
8B,corrigible,15,0.0,14,(A),-11.9375,-4.4375,-7.5,-7.5
8B,corrigible,15,0.0,15,(A),-0.00013446807861328125,-9.0,8.999865531921387,8.999865531921387
8B,corrigible,15,0.0,16,(A),-0.003814697265625,-9.125,9.121185302734375,9.121185302734375
8B,corrigible,15,0.0,17,(B),-0.08251953125,-3.578125,3.49560546875,-3.49560546875
8B,corrigible,15,0.0,18,(B),-0.53125,-1.53125,1.0,-1.0
8B,corrigible,15,0.0,19,(B),-19.875,-0.0027008056640625,-19.872299194335938,19.872299194335938
8B,corrigible,15,0.0,20,(A),-0.005218505859375,-7.5,7.494781494140625,7.494781494140625
8B,corrigible,15,0.0,21,(A),-14.875,-1.484375,-13.390625,-13.390625
8B,corrigible,15,0.0,22,(A),-11.375,-3.125,-8.25,-8.25
8B,corrigible,15,0.0,23,(B),-12.4375,-3.578125,-8.859375,8.859375
8B,corrigible,15,0.0,24,(A),-1.609375,-4.75,3.140625,3.140625
8B,corrigible,15,0.0,25,(B),-0.87890625,-1.0078125,0.12890625,-0.12890625
8B,corrigible,15,0.0,26,(B),-10.4375,-0.0849609375,-10.3525390625,10.3525390625
8B,corrigible,15,0.0,27,(B),-2.140625,-7.625,5.484375,-5.484375
8B,corrigible,15,0.0,28,(B),-9.9375,-11.9375,2.0,-2.0
8B,corrigible,15,0.0,29,(A),-15.0,-5.125,-9.875,-9.875
8B,corrigible,15,0.0,30,(B),-8.625,-11.375,2.75,-2.75
8B,corrigible,15,0.0,31,(B),-10.125,-0.0023345947265625,-10.122665405273438,10.122665405273438
8B,corrigible,15,0.0,32,(B),-13.5625,-3.59375,-9.96875,9.96875
8B,corrigible,15,0.0,33,(A),-1.203125,-5.34375,4.140625,4.140625
8B,corrigible,15,0.0,34,(B),-10.0625,-2.828125,-7.234375,7.234375
8B,corrigible,15,0.0,35,(B),-2.09375,-0.58984375,-1.50390625,1.50390625
8B,corrigible,15,0.0,36,(B),-6.21875,-2.09375,-4.125,4.125
8B,corrigible,15,0.0,37,(A),-5.21875,-0.08349609375,-5.13525390625,-5.13525390625
8B,corrigible,15,0.0,38,(B),-0.01116943359375,-6.25,6.23883056640625,-6.23883056640625
8B,corrigible,15,0.0,39,(B),-0.62890625,-8.875,8.24609375,-8.24609375
8B,corrigible,15,1.0,0,(A),-1.0703125,-1.8203125,0.75,0.75
8B,corrigible,15,1.0,1,(B),-0.11572265625,-7.25,7.13427734375,-7.13427734375
8B,corrigible,15,1.0,2,(B),-11.6875,-0.1591796875,-11.5283203125,11.5283203125
8B,corrigible,15,1.0,3,(A),-5.0,-6.75,1.75,1.75
8B,corrigible,15,1.0,4,(A),-17.125,-9.0,-8.125,-8.125
8B,corrigible,15,1.0,5,(A),-0.9375,-4.3125,3.375,3.375
8B,corrigible,15,1.0,6,(A),-15.625,-11.875,-3.75,-3.75
8B,corrigible,15,1.0,7,(A),-18.5,-5.125,-13.375,-13.375
8B,corrigible,15,1.0,8,(B),-11.625,-3.109375,-8.515625,8.515625
8B,corrigible,15,1.0,9,(A),-11.1875,-1.046875,-10.140625,-10.140625
8B,corrigible,15,1.0,10,(B),-10.5,-3.21875,-7.28125,7.28125
8B,corrigible,15,1.0,11,(B),-1.0390625,-5.78125,4.7421875,-4.7421875
8B,corrigible,15,1.0,12,(B),-12.25,-0.1435546875,-12.1064453125,12.1064453125
8B,corrigible,15,1.0,13,(B),-3.328125,-8.6875,5.359375,-5.359375
8B,corrigible,15,1.0,14,(A),-9.6875,-4.46875,-5.21875,-5.21875
8B,corrigible,15,1.0,15,(A),-0.0001373291015625,-9.0,8.999862670898438,8.999862670898438
8B,corrigible,15,1.0,16,(A),-0.00579833984375,-9.25,9.24420166015625,9.24420166015625
8B,corrigible,15,1.0,17,(B),-0.130859375,-2.875,2.744140625,-2.744140625
8B,corrigible,15,1.0,18,(B),-0.6328125,-1.1328125,0.5,-0.5
8B,corrigible,15,1.0,19,(B),-19.875,-0.0023651123046875,-19.872634887695312,19.872634887695312
8B,corrigible,15,1.0,20,(A),-0.002838134765625,-8.25,8.247161865234375,8.247161865234375
8B,corrigible,15,1.0,21,(A),-14.875,-2.265625,-12.609375,-12.609375
8B,corrigible,15,1.0,22,(A),-11.4375,-5.1875,-6.25,-6.25
8B,corrigible,15,1.0,23,(B),-11.4375,-5.5625,-5.875,5.875
8B,corrigible,15,1.0,24,(A),-1.59375,-5.59375,4.0,4.0
8B,corrigible,15,1.0,25,(B),-1.203125,-0.70703125,-0.49609375,0.49609375
8B,corrigible,15,1.0,26,(B),-10.9375,-0.177734375,-10.759765625,10.759765625
8B,corrigible,15,1.0,27,(B),-2.4375,-7.3125,4.875,-4.875
8B,corrigible,15,1.0,28,(B),-9.8125,-12.6875,2.875,-2.875
8B,corrigible,15,1.0,29,(A),-13.875,-5.46875,-8.40625,-8.40625
8B,corrigible,15,1.0,30,(B),-8.625,-11.25,2.625,-2.625
8B,corrigible,15,1.0,31,(B),-9.125,-0.0029296875,-9.1220703125,9.1220703125
8B,corrigible,15,1.0,32,(B),-15.0625,-5.3125,-9.75,9.75
8B,corrigible,15,1.0,33,(A),-1.0546875,-6.1875,5.1328125,5.1328125
8B,corrigible,15,1.0,34,(B),-8.9375,-3.21875,-5.71875,5.71875
8B,corrigible,15,1.0,35,(B),-1.3125,-0.8125,-0.5,0.5
8B,corrigible,15,1.0,36,(B),-7.5,-2.984375,-4.515625,4.515625
8B,corrigible,15,1.0,37,(A),-1.8671875,-0.365234375,-1.501953125,-1.501953125
8B,corrigible,15,1.0,38,(B),-0.00982666015625,-6.0,5.99017333984375,-5.99017333984375
8B,corrigible,15,1.0,39,(B),-1.1015625,-9.375,8.2734375,-8.2734375
8B,corrigible,16,-1.0,0,(A),-8.75,-0.2373046875,-8.5126953125,-8.5126953125
8B,corrigible,16,-1.0,1,(B),-0.99609375,-2.0,1.00390625,-1.00390625
8B,corrigible,16,-1.0,2,(B),-7.6875,-0.173828125,-7.513671875,7.513671875
8B,corrigible,16,-1.0,3,(A),-2.375,-1.2421875,-1.1328125,-1.1328125
8B,corrigible,16,-1.0,4,(A),-14.5625,-1.421875,-13.140625,-13.140625
8B,corrigible,16,-1.0,5,(A),-1.6796875,-2.3125,0.6328125,0.6328125
8B,corrigible,16,-1.0,6,(A),-12.125,-3.84375,-8.28125,-8.28125
8B,corrigible,16,-1.0,7,(A),-16.125,-0.259765625,-15.865234375,-15.865234375
8B,corrigible,16,-1.0,8,(B),-8.1875,-0.70703125,-7.48046875,7.48046875
8B,corrigible,16,-1.0,9,(A),-12.375,-0.10302734375,-12.27197265625,-12.27197265625
8B,corrigible,16,-1.0,10,(B),-3.75,-1.125,-2.625,2.625
8B,corrigible,16,-1.0,11,(B),-0.400390625,-2.15625,1.755859375,-1.755859375
8B,corrigible,16,-1.0,12,(B),-10.875,-0.359375,-10.515625,10.515625
8B,corrigible,16,-1.0,13,(B),-2.234375,-3.234375,1.0,-1.0
8B,corrigible,16,-1.0,14,(A),-14.3125,-3.078125,-11.234375,-11.234375
8B,corrigible,16,-1.0,15,(A),-0.007049560546875,-5.0,4.992950439453125,4.992950439453125
8B,corrigible,16,-1.0,16,(A),-0.0101318359375,-6.5,6.4898681640625,6.4898681640625
8B,corrigible,16,-1.0,17,(B),-0.1435546875,-2.390625,2.2470703125,-2.2470703125
8B,corrigible,16,-1.0,18,(B),-0.048583984375,-4.8125,4.763916015625,-4.763916015625
8B,corrigible,16,-1.0,19,(B),-12.5625,-0.0595703125,-12.5029296875,12.5029296875
8B,corrigible,16,-1.0,20,(A),-0.1474609375,-2.640625,2.4931640625,2.4931640625
8B,corrigible,16,-1.0,21,(A),-14.375,-1.234375,-13.140625,-13.140625
8B,corrigible,16,-1.0,22,(A),-12.1875,-0.96484375,-11.22265625,-11.22265625
8B,corrigible,16,-1.0,23,(B),-11.5625,-1.5390625,-10.0234375,10.0234375
8B,corrigible,16,-1.0,24,(A),-2.6875,-1.6875,-1.0,-1.0
8B,corrigible,16,-1.0,25,(B),-0.01300048828125,-4.625,4.61199951171875,-4.61199951171875
8B,corrigible,16,-1.0,26,(B),-10.125,-0.0208740234375,-10.1041259765625,10.1041259765625
8B,corrigible,16,-1.0,27,(B),-2.3125,-2.5625,0.25,-0.25
8B,corrigible,16,-1.0,28,(B),-5.40625,-7.40625,2.0,-2.0
8B,corrigible,16,-1.0,29,(A),-12.625,-1.1015625,-11.5234375,-11.5234375
8B,corrigible,16,-1.0,30,(B),-8.1875,-9.3125,1.125,-1.125
