model,layer,strength,prompt_idx,matching_answer,logprob_A,logprob_B,logit_diff_AB,logit_diff_matching
32B,49,-1.0,23,(B),-6.875,-5.875,-1.0,1.0
32B,49,-1.0,24,(A),-3.390625,-5.875,2.484375,2.484375
32B,49,-1.0,25,(B),-4.28125,-4.90625,0.625,-0.625
32B,49,-1.0,26,(A),-4.5625,-4.3125,-0.25,-0.25
32B,49,-1.0,27,(A),-4.5,-2.515625,-1.984375,-1.984375
32B,49,-1.0,28,(A),-7.875,-13.0,5.125,5.125
32B,49,-1.0,29,(A),-7.03125,-8.1875,1.15625,1.15625
32B,49,-1.0,30,(B),-2.96875,-5.21875,2.25,-2.25
32B,49,-1.0,31,(B),-7.09375,-8.125,1.03125,-1.03125
32B,49,-1.0,32,(B),-4.46875,-6.59375,2.125,-2.125
32B,49,-1.0,33,(B),-3.171875,-6.0625,2.890625,-2.890625
32B,49,-1.0,34,(B),-5.0625,-7.1875,2.125,-2.125
32B,49,-1.0,35,(B),-0.77734375,-5.40625,4.62890625,-4.62890625
32B,49,-1.0,36,(A),-6.84375,-5.59375,-1.25,-1.25
32B,49,-1.0,37,(A),-7.5,-8.625,1.125,1.125
32B,49,-1.0,38,(B),-8.75,-9.0,0.25,-0.25
32B,49,-1.0,39,(A),-7.09375,-11.1875,4.09375,4.09375
32B,49,-1.0,40,(B),-2.0625,-5.9375,3.875,-3.875
32B,49,-1.0,41,(B),-1.1015625,-5.96875,4.8671875,-4.8671875
32B,49,-1.0,42,(A),-4.96875,-5.59375,0.625,0.625
32B,49,-1.0,43,(A),-7.03125,-7.03125,0.0,0.0
32B,49,-1.0,44,(A),-5.5,-7.125,1.625,1.625
32B,49,-1.0,45,(B),-5.25,-6.75,1.5,-1.5
32B,49,-1.0,46,(A),-8.3125,-10.0625,1.75,1.75
32B,49,-1.0,47,(B),-1.0390625,-6.90625,5.8671875,-5.8671875
32B,49,-1.0,48,(B),-3.875,-6.875,3.0,-3.0
32B,49,-1.0,49,(B),-9.375,-9.625,0.25,-0.25
32B,49,-1.0,50,(B),-3.4375,-5.9375,2.5,-2.5
32B,49,-1.0,51,(A),-3.984375,-3.609375,-0.375,-0.375
32B,49,-1.0,52,(B),-3.765625,-5.78125,2.015625,-2.015625
32B,49,-1.0,53,(A),-7.0625,-8.5625,1.5,1.5
32B,49,-1.0,54,(B),-3.9375,-3.0625,-0.875,0.875
32B,49,-1.0,55,(A),-8.5625,-11.8125,3.25,3.25
32B,49,-1.0,56,(B),-5.375,-9.875,4.5,-4.5
32B,49,-1.0,57,(A),-5.34375,-5.34375,0.0,0.0
32B,49,-1.0,58,(B),-4.90625,-4.28125,-0.625,0.625
32B,49,-1.0,59,(B),-3.453125,-8.0625,4.609375,-4.609375
32B,49,-1.0,60,(A),-9.1875,-10.5625,1.375,1.375
32B,49,-1.0,61,(A),-4.84375,-11.1875,6.34375,6.34375
32B,49,-1.0,62,(A),-6.21875,-4.59375,-1.625,-1.625
32B,49,-1.0,63,(B),-6.625,-6.25,-0.375,0.375
32B,49,-1.0,64,(B),-6.53125,-6.03125,-0.5,0.5
32B,49,-1.0,65,(B),-2.703125,-4.6875,1.984375,-1.984375
32B,49,-1.0,66,(A),-4.9375,-2.421875,-2.515625,-2.515625
32B,49,-1.0,67,(B),-4.625,-6.25,1.625,-1.625
32B,49,-1.0,68,(A),-8.375,-7.96875,-0.40625,-0.40625
32B,49,-1.0,69,(B),-2.328125,-4.59375,2.265625,-2.265625
32B,49,-1.0,70,(B),-2.375,-6.0,3.625,-3.625
32B,49,-1.0,71,(B),-2.4375,-8.0625,5.625,-5.625
32B,49,-1.0,72,(A),-6.40625,-6.90625,0.5,0.5
32B,49,-1.0,73,(A),-4.53125,-3.78125,-0.75,-0.75
32B,49,-1.0,74,(A),-3.90625,-4.15625,0.25,0.25
32B,49,-1.0,75,(B),-3.734375,-5.59375,1.859375,-1.859375
32B,49,-1.0,76,(A),-6.34375,-6.21875,-0.125,-0.125
32B,49,-1.0,77,(B),-4.0625,-3.3125,-0.75,0.75
32B,49,-1.0,78,(B),-3.6875,-6.0625,2.375,-2.375
32B,49,-1.0,79,(B),-0.81640625,-6.4375,5.62109375,-5.62109375
32B,49,-1.0,80,(B),-9.25,-8.75,-0.5,0.5
32B,49,-1.0,81,(A),-3.25,-5.125,1.875,1.875
32B,49,-1.0,82,(A),-7.53125,-8.375,0.84375,0.84375
32B,49,-1.0,83,(A),-9.25,-5.46875,-3.78125,-3.78125
32B,49,-1.0,84,(A),-9.625,-14.0,4.375,4.375
32B,49,-1.0,85,(A),-6.71875,-7.34375,0.625,0.625
32B,49,-1.0,86,(B),-4.625,-8.625,4.0,-4.0
32B,49,-1.0,87,(A),-5.375,-7.5,2.125,2.125
32B,49,-1.0,88,(A),-6.5,-3.0,-3.5,-3.5
32B,49,-1.0,89,(A),-4.96875,-10.375,5.40625,5.40625
32B,49,-1.0,90,(B),-3.140625,-8.25,5.109375,-5.109375
32B,49,-1.0,91,(B),-6.03125,-6.65625,0.625,-0.625
32B,49,-1.0,92,(B),-4.65625,-6.40625,1.75,-1.75
32B,49,-1.0,93,(A),-5.875,-4.875,-1.0,-1.0
32B,49,-1.0,94,(B),-6.59375,-5.59375,-1.0,1.0
32B,49,-1.0,95,(A),-4.125,-4.5,0.375,0.375
32B,49,-1.0,96,(A),-6.0,-8.5,2.5,2.5
32B,49,-1.0,97,(A),-3.46875,-2.96875,-0.5,-0.5
32B,49,-1.0,98,(A),-4.71875,-3.21875,-1.5,-1.5
32B,49,-1.0,99,(A),-5.15625,-6.53125,1.375,1.375
32B,49,0.0,0,(B),-1.1484375,-1.8984375,0.75,-0.75
32B,49,0.0,1,(A),-3.765625,-3.890625,0.125,0.125
32B,49,0.0,2,(B),-9.625,-4.125,-5.5,5.5
32B,49,0.0,3,(A),-2.59375,-7.09375,4.5,4.5
32B,49,0.0,4,(A),-8.0625,-4.4375,-3.625,-3.625
32B,49,0.0,5,(A),-5.59375,-3.34375,-2.25,-2.25
32B,49,0.0,6,(B),-8.8125,-13.3125,4.5,-4.5
32B,49,0.0,7,(B),-1.71875,-5.34375,3.625,-3.625
32B,49,0.0,8,(A),-4.59375,-5.59375,1.0,1.0
32B,49,0.0,9,(B),-3.328125,-5.3125,1.984375,-1.984375
32B,49,0.0,10,(B),-7.21875,-5.46875,-1.75,1.75
32B,49,0.0,11,(A),-10.875,-11.0,0.125,0.125
32B,49,0.0,12,(A),-9.625,-0.86328125,-8.76171875,-8.76171875
32B,49,0.0,13,(A),-5.53125,-7.53125,2.0,2.0
32B,49,0.0,14,(B),-7.6875,-6.8125,-0.875,0.875
32B,49,0.0,15,(B),-9.5,-6.96875,-2.53125,2.53125
32B,49,0.0,16,(A),-9.0,-7.46875,-1.53125,-1.53125
32B,49,0.0,17,(A),-6.9375,-4.6875,-2.25,-2.25
32B,49,0.0,18,(A),-2.9375,-6.3125,3.375,3.375
32B,49,0.0,19,(A),-6.15625,-7.15625,1.0,1.0
32B,49,0.0,20,(B),-3.0,-1.6171875,-1.3828125,1.3828125
32B,49,0.0,21,(B),-8.1875,-3.8125,-4.375,4.375
32B,49,0.0,22,(A),-7.15625,-10.0,2.84375,2.84375
32B,49,0.0,23,(B),-9.375,-3.515625,-5.859375,5.859375
32B,49,0.0,24,(A),-4.09375,-9.0625,4.96875,4.96875
32B,49,0.0,25,(B),-6.40625,-3.046875,-3.359375,3.359375
32B,49,0.0,26,(A),-4.1875,-5.3125,1.125,1.125
32B,49,0.0,27,(A),-4.53125,-2.296875,-2.234375,-2.234375
32B,49,0.0,28,(A),-10.25,-15.125,4.875,4.875
32B,49,0.0,29,(A),-7.15625,-10.25,3.09375,3.09375
32B,49,0.0,30,(B),-4.21875,-2.203125,-2.015625,2.015625
32B,49,0.0,31,(B),-8.6875,-7.15625,-1.53125,1.53125
32B,49,0.0,32,(B),-6.125,-4.625,-1.5,1.5
32B,49,0.0,33,(B),-4.65625,-3.40625,-1.25,1.25
32B,49,0.0,34,(B),-8.875,-5.25,-3.625,3.625
32B,49,0.0,35,(B),-2.078125,-2.453125,0.375,-0.375
32B,49,0.0,36,(A),-9.25,-5.65625,-3.59375,-3.59375
32B,49,0.0,37,(A),-8.4375,-9.6875,1.25,1.25
32B,49,0.0,38,(B),-11.5625,-10.0625,-1.5,1.5
32B,49,0.0,39,(A),-8.625,-13.25,4.625,4.625
32B,49,0.0,40,(B),-1.8046875,-5.6875,3.8828125,-3.8828125
32B,49,0.0,41,(B),-0.73046875,-5.09375,4.36328125,-4.36328125
32B,49,0.0,42,(A),-4.28125,-7.53125,3.25,3.25
32B,49,0.0,43,(A),-7.46875,-8.6875,1.21875,1.21875
32B,49,0.0,44,(A),-5.71875,-8.5625,2.84375,2.84375
32B,49,0.0,45,(B),-6.5625,-5.3125,-1.25,1.25
32B,49,0.0,46,(A),-8.8125,-9.4375,0.625,0.625
32B,49,0.0,47,(B),-1.609375,-2.984375,1.375,-1.375
32B,49,0.0,48,(B),-4.09375,-6.84375,2.75,-2.75
32B,49,0.0,49,(B),-13.125,-10.125,-3.0,3.0
32B,49,0.0,50,(B),-3.984375,-2.984375,-1.0,1.0
32B,49,0.0,51,(A),-4.46875,-4.09375,-0.375,-0.375
32B,49,0.0,52,(B),-6.875,-5.5,-1.375,1.375
32B,49,0.0,53,(A),-7.09375,-10.75,3.65625,3.65625
32B,49,0.0,54,(B),-8.4375,-0.81640625,-7.62109375,7.62109375
32B,49,0.0,55,(A),-9.625,-14.5,4.875,4.875
32B,49,0.0,56,(B),-7.34375,-6.84375,-0.5,0.5
32B,49,0.0,57,(A),-5.375,-6.375,1.0,1.0
32B,49,0.0,58,(B),-6.90625,-3.90625,-3.0,3.0
32B,49,0.0,59,(B),-4.125,-8.5,4.375,-4.375
32B,49,0.0,60,(A),-11.5625,-13.3125,1.75,1.75
32B,49,0.0,61,(A),-6.40625,-12.875,6.46875,6.46875
32B,49,0.0,62,(A),-6.375,-4.875,-1.5,-1.5
32B,49,0.0,63,(B),-8.0625,-5.4375,-2.625,2.625
32B,49,0.0,64,(B),-9.5625,-5.46875,-4.09375,4.09375
32B,49,0.0,65,(B),-3.34375,-2.71875,-0.625,0.625
32B,49,0.0,66,(A),-6.875,-2.109375,-4.765625,-4.765625
32B,49,0.0,67,(B),-6.96875,-3.109375,-3.859375,3.859375
32B,49,0.0,68,(A),-8.9375,-10.3125,1.375,1.375
32B,49,0.0,69,(B),-2.953125,-2.328125,-0.625,0.625
32B,49,0.0,70,(B),-6.53125,-3.890625,-2.640625,2.640625
32B,49,0.0,71,(B),-2.3125,-6.9375,4.625,-4.625
32B,49,0.0,72,(A),-7.0625,-9.4375,2.375,2.375
32B,49,0.0,73,(A),-3.6875,-3.4375,-0.25,-0.25
32B,49,0.0,74,(A),-2.84375,-5.09375,2.25,2.25
32B,49,0.0,75,(B),-5.625,-4.5,-1.125,1.125
32B,49,0.0,76,(A),-6.1875,-8.5625,2.375,2.375
32B,49,0.0,77,(B),-8.875,-1.859375,-7.015625,7.015625
32B,49,0.0,78,(B),-4.09375,-4.09375,0.0,-0.0
32B,49,0.0,79,(B),-0.16796875,-5.65625,5.48828125,-5.48828125
32B,49,0.0,80,(B),-14.6875,-10.1875,-4.5,4.5
32B,49,0.0,81,(A),-3.75,-7.5,3.75,3.75
32B,49,0.0,82,(A),-8.875,-7.78125,-1.09375,-1.09375
32B,49,0.0,83,(A),-11.0625,-5.84375,-5.21875,-5.21875
32B,49,0.0,84,(A),-12.875,-16.0,3.125,3.125
32B,49,0.0,85,(A),-8.9375,-10.0625,1.125,1.125
32B,49,0.0,86,(B),-4.75,-8.75,4.0,-4.0
32B,49,0.0,87,(A),-4.15625,-9.875,5.71875,5.71875
32B,49,0.0,88,(A),-7.78125,-2.90625,-4.875,-4.875
32B,49,0.0,89,(A),-6.03125,-11.875,5.84375,5.84375
32B,49,0.0,90,(B),-3.0,-4.375,1.375,-1.375
32B,49,0.0,91,(B),-7.96875,-5.84375,-2.125,2.125
32B,49,0.0,92,(B),-6.09375,-4.59375,-1.5,1.5
32B,49,0.0,93,(A),-6.0,-5.5,-0.5,-0.5
32B,49,0.0,94,(B),-10.5625,-4.90625,-5.65625,5.65625
32B,49,0.0,95,(A),-2.515625,-5.625,3.109375,3.109375
32B,49,0.0,96,(A),-7.25,-12.0,4.75,4.75
32B,49,0.0,97,(A),-3.078125,-2.203125,-0.875,-0.875
32B,49,0.0,98,(A),-4.53125,-3.796875,-0.734375,-0.734375
32B,49,0.0,99,(A),-6.1875,-10.3125,4.125,4.125
32B,49,1.0,0,(B),-2.890625,-0.26953125,-2.62109375,2.62109375
32B,49,1.0,1,(A),-6.53125,-5.15625,-1.375,-1.375
32B,49,1.0,2,(B),-10.375,-3.46875,-6.90625,6.90625
32B,49,1.0,3,(A),-3.71875,-6.34375,2.625,2.625
32B,49,1.0,4,(A),-10.5,-6.90625,-3.59375,-3.59375
32B,49,1.0,5,(A),-6.46875,-3.84375,-2.625,-2.625
32B,49,1.0,6,(B),-10.9375,-12.5625,1.625,-1.625
32B,49,1.0,7,(B),-1.15625,-1.65625,0.5,-0.5
32B,49,1.0,8,(A),-5.53125,-6.90625,1.375,1.375
32B,49,1.0,9,(B),-3.03125,-2.65625,-0.375,0.375
32B,49,1.0,10,(B),-9.6875,-6.1875,-3.5,3.5
32B,49,1.0,11,(A),-10.0,-9.75,-0.25,-0.25
32B,49,1.0,12,(A),-10.6875,-1.4609375,-9.2265625,-9.2265625
32B,49,1.0,13,(A),-6.96875,-6.96875,0.0,0.0
32B,49,1.0,14,(B),-10.375,-5.25,-5.125,5.125
32B,49,1.0,15,(B),-11.3125,-6.71875,-4.59375,4.59375
32B,49,1.0,16,(A),-9.375,-7.78125,-1.59375,-1.59375
32B,49,1.0,17,(A),-9.6875,-6.71875,-2.96875,-2.96875
32B,49,1.0,18,(A),-3.765625,-5.28125,1.515625,1.515625
32B,49,1.0,19,(A),-7.84375,-6.96875,-0.875,-0.875
32B,49,1.0,20,(B),-4.5,-0.76171875,-3.73828125,3.73828125
32B,49,1.0,21,(B),-8.6875,-3.3125,-5.375,5.375
32B,49,1.0,22,(A),-8.375,-11.875,3.5,3.5
32B,49,1.0,23,(B),-9.875,-2.625,-7.25,7.25
32B,49,1.0,24,(A),-6.40625,-8.6875,2.28125,2.28125
32B,49,1.0,25,(B),-6.96875,-2.71875,-4.25,4.25
32B,49,1.0,26,(A),-6.375,-6.875,0.5,0.5
32B,49,1.0,27,(A),-4.78125,-1.90625,-2.875,-2.875
32B,49,1.0,28,(A),-11.75,-15.125,3.375,3.375
32B,49,1.0,29,(A),-7.0625,-8.4375,1.375,1.375
32B,49,1.0,30,(B),-6.40625,-1.515625,-4.890625,4.890625
32B,49,1.0,31,(B),-9.8125,-6.84375,-2.96875,2.96875
32B,49,1.0,32,(B),-7.8125,-3.6875,-4.125,4.125
32B,49,1.0,33,(B),-7.375,-3.234375,-4.140625,4.140625
32B,49,1.0,34,(B),-11.8125,-4.90625,-6.90625,6.90625
32B,49,1.0,35,(B),-6.1875,-2.046875,-4.140625,4.140625
32B,49,1.0,36,(A),-10.625,-6.5,-4.125,-4.125
32B,49,1.0,37,(A),-9.25,-9.625,0.375,0.375
32B,49,1.0,38,(B),-13.0625,-11.6875,-1.375,1.375
32B,49,1.0,39,(A),-9.8125,-12.8125,3.0,3.0
32B,49,1.0,40,(B),-3.203125,-5.0625,1.859375,-1.859375
32B,49,1.0,41,(B),-0.287109375,-2.40625,2.119140625,-2.119140625
32B,49,1.0,42,(A),-5.90625,-8.0,2.09375,2.09375
32B,49,1.0,43,(A),-8.5,-8.375,-0.125,-0.125
32B,49,1.0,44,(A),-6.59375,-6.59375,0.0,0.0
32B,49,1.0,45,(B),-8.4375,-5.5625,-2.875,2.875
32B,49,1.0,46,(A),-10.4375,-10.0625,-0.375,-0.375
32B,49,1.0,47,(B),-4.9375,-1.8125,-3.125,3.125
32B,49,1.0,48,(B),-4.53125,-5.40625,0.875,-0.875
32B,49,1.0,49,(B),-15.125,-12.125,-3.0,3.0
32B,49,1.0,50,(B),-7.3125,-3.671875,-3.640625,3.640625
32B,49,1.0,51,(A),-6.78125,-5.15625,-1.625,-1.625
32B,49,1.0,52,(B),-9.75,-6.21875,-3.53125,3.53125
32B,49,1.0,53,(A),-8.4375,-10.4375,2.0,2.0
32B,49,1.0,54,(B),-10.5,-0.380859375,-10.119140625,10.119140625
32B,49,1.0,55,(A),-11.25,-14.5,3.25,3.25
32B,49,1.0,56,(B),-10.0625,-4.65625,-5.40625,5.40625
32B,49,1.0,57,(A),-6.65625,-5.53125,-1.125,-1.125
32B,49,1.0,58,(B),-8.4375,-4.53125,-3.90625,3.90625
32B,49,1.0,59,(B),-5.15625,-7.90625,2.75,-2.75
32B,49,1.0,60,(A),-13.5625,-13.9375,0.375,0.375
32B,49,1.0,61,(A),-8.5,-13.125,4.625,4.625
32B,49,1.0,62,(A),-8.5625,-5.4375,-3.125,-3.125
32B,49,1.0,63,(B),-8.75,-5.53125,-3.21875,3.21875
32B,49,1.0,64,(B),-9.5625,-5.71875,-3.84375,3.84375
32B,49,1.0,65,(B),-4.03125,-1.03125,-3.0,3.0
32B,49,1.0,66,(A),-7.09375,-1.8359375,-5.2578125,-5.2578125
32B,49,1.0,67,(B),-8.75,-3.015625,-5.734375,5.734375
32B,49,1.0,68,(A),-10.1875,-9.6875,-0.5,-0.5
32B,49,1.0,69,(B),-3.453125,-1.0703125,-2.3828125,2.3828125
32B,49,1.0,70,(B),-10.0,-4.875,-5.125,5.125
32B,49,1.0,71,(B),-3.421875,-4.1875,0.765625,-0.765625
32B,49,1.0,72,(A),-7.15625,-8.625,1.46875,1.46875
32B,49,1.0,73,(A),-5.1875,-3.203125,-1.984375,-1.984375
32B,49,1.0,74,(A),-2.96875,-3.84375,0.875,0.875
32B,49,1.0,75,(B),-6.46875,-3.21875,-3.25,3.25
32B,49,1.0,76,(A),-8.0625,-8.5625,0.5,0.5
32B,49,1.0,77,(B),-9.6875,-2.171875,-7.515625,7.515625
32B,49,1.0,78,(B),-3.890625,-1.6328125,-2.2578125,2.2578125
32B,49,1.0,79,(B),-0.0712890625,-4.6875,4.6162109375,-4.6162109375
32B,49,1.0,80,(B),-14.9375,-10.1875,-4.75,4.75
32B,49,1.0,81,(A),-6.1875,-8.6875,2.5,2.5
32B,49,1.0,82,(A),-10.5,-8.0,-2.5,-2.5
32B,49,1.0,83,(A),-12.6875,-7.28125,-5.40625,-5.40625
32B,49,1.0,84,(A),-14.375,-16.875,2.5,2.5
32B,49,1.0,85,(A),-11.0,-10.75,-0.25,-0.25
32B,49,1.0,86,(B),-5.21875,-6.71875,1.5,-1.5
32B,49,1.0,87,(A),-4.46875,-9.125,4.65625,4.65625
32B,49,1.0,88,(A),-7.5625,-2.703125,-4.859375,-4.859375
32B,49,1.0,89,(A),-7.8125,-11.4375,3.625,3.625
32B,49,1.0,90,(B),-3.546875,-1.421875,-2.125,2.125
32B,49,1.0,91,(B),-9.625,-6.21875,-3.40625,3.40625
32B,49,1.0,92,(B),-8.125,-3.875,-4.25,4.25
32B,49,1.0,93,(A),-8.5,-6.75,-1.75,-1.75
32B,49,1.0,94,(B),-10.6875,-3.953125,-6.734375,6.734375
32B,49,1.0,95,(A),-3.9375,-4.4375,0.5,0.5
32B,49,1.0,96,(A),-8.875,-12.375,3.5,3.5
32B,49,1.0,97,(A),-2.796875,-2.046875,-0.75,-0.75
32B,49,1.0,98,(A),-6.4375,-4.6875,-1.75,-1.75
32B,49,1.0,99,(A),-9.75,-12.125,2.375,2.375
32B,46,-1.0,0,(B),-0.314453125,-3.9375,3.623046875,-3.623046875
32B,46,-1.0,1,(A),-3.734375,-2.734375,-1.0,-1.0
32B,46,-1.0,2,(B),-4.4375,-4.6875,0.25,-0.25
32B,46,-1.0,3,(A),-2.421875,-4.9375,2.515625,2.515625
32B,46,-1.0,4,(A),-7.625,-5.0,-2.625,-2.625
32B,46,-1.0,5,(A),-6.25,-3.375,-2.875,-2.875
32B,46,-1.0,6,(B),-7.125,-12.125,5.0,-5.0
32B,46,-1.0,7,(B),-2.265625,-8.3125,6.046875,-6.046875
32B,46,-1.0,8,(A),-5.5625,-4.4375,-1.125,-1.125
32B,46,-1.0,9,(B),-3.890625,-6.625,2.734375,-2.734375
32B,46,-1.0,10,(B),-4.28125,-5.15625,0.875,-0.875
32B,46,-1.0,11,(A),-9.5,-10.5,1.0,1.0
32B,46,-1.0,12,(A),-9.125,-2.75,-6.375,-6.375
32B,46,-1.0,13,(A),-4.25,-6.375,2.125,2.125
32B,46,-1.0,14,(B),-4.90625,-7.96875,3.0625,-3.0625
32B,46,-1.0,15,(B),-7.4375,-8.9375,1.5,-1.5
32B,46,-1.0,16,(A),-7.96875,-6.09375,-1.875,-1.875
32B,46,-1.0,17,(A),-6.25,-4.0,-2.25,-2.25
32B,46,-1.0,18,(A),-1.5625,-5.5625,4.0,4.0
32B,46,-1.0,19,(A),-4.6875,-4.8125,0.125,0.125
32B,46,-1.0,20,(B),-3.0625,-3.3125,0.25,-0.25
32B,46,-1.0,21,(B),-4.25,-2.875,-1.375,1.375
32B,46,-1.0,22,(A),-6.40625,-8.3125,1.90625,1.90625
32B,46,-1.0,23,(B),-5.125,-4.375,-0.75,0.75
32B,46,-1.0,24,(A),-3.25,-5.125,1.875,1.875
32B,46,-1.0,25,(B),-3.15625,-4.65625,1.5,-1.5
32B,46,-1.0,26,(A),-4.1875,-4.0625,-0.125,-0.125
32B,46,-1.0,27,(A),-6.0625,-3.0625,-3.0,-3.0
32B,46,-1.0,28,(A),-7.40625,-12.75,5.34375,5.34375
32B,46,-1.0,29,(A),-6.5625,-9.5625,3.0,3.0
32B,46,-1.0,30,(B),-2.09375,-3.71875,1.625,-1.625
32B,46,-1.0,31,(B),-7.65625,-7.90625,0.25,-0.25
32B,46,-1.0,32,(B),-2.421875,-5.0625,2.640625,-2.640625
32B,46,-1.0,33,(B),-1.8828125,-5.375,3.4921875,-3.4921875
32B,46,-1.0,34,(B),-5.25,-5.375,0.125,-0.125
32B,46,-1.0,35,(B),-1.1875,-4.3125,3.125,-3.125
32B,46,-1.0,36,(A),-6.625,-4.625,-2.0,-2.0
32B,46,-1.0,37,(A),-7.09375,-6.96875,-0.125,-0.125
32B,46,-1.0,38,(B),-10.5625,-9.5625,-1.0,1.0
32B,46,-1.0,39,(A),-6.96875,-11.125,4.15625,4.15625
32B,46,-1.0,40,(B),-2.359375,-5.75,3.390625,-3.390625
32B,46,-1.0,41,(B),-1.21875,-5.84375,4.625,-4.625
32B,46,-1.0,42,(A),-4.59375,-5.09375,0.5,0.5
32B,46,-1.0,43,(A),-5.53125,-6.28125,0.75,0.75
32B,46,-1.0,44,(A),-3.40625,-7.28125,3.875,3.875
32B,46,-1.0,45,(B),-4.125,-5.0,0.875,-0.875
32B,46,-1.0,46,(A),-7.0625,-8.4375,1.375,1.375
32B,46,-1.0,47,(B),-1.1171875,-7.375,6.2578125,-6.2578125
32B,46,-1.0,48,(B),-3.53125,-7.15625,3.625,-3.625
32B,46,-1.0,49,(B),-10.375,-10.0,-0.375,0.375
32B,46,-1.0,50,(B),-3.625,-5.5,1.875,-1.875
32B,46,-1.0,51,(A),-4.3125,-3.546875,-0.765625,-0.765625
32B,46,-1.0,52,(B),-4.34375,-5.71875,1.375,-1.375
32B,46,-1.0,53,(A),-5.0625,-7.1875,2.125,2.125
32B,46,-1.0,54,(B),-4.4375,-3.546875,-0.890625,0.890625
32B,46,-1.0,55,(A),-6.5625,-10.6875,4.125,4.125
32B,46,-1.0,56,(B),-6.53125,-8.25,1.71875,-1.71875
32B,46,-1.0,57,(A),-3.546875,-4.65625,1.109375,1.109375
32B,46,-1.0,58,(B),-4.375,-3.625,-0.75,0.75
32B,46,-1.0,59,(B),-3.4375,-7.6875,4.25,-4.25
32B,46,-1.0,60,(A),-9.5625,-10.5625,1.0,1.0
32B,46,-1.0,61,(A),-4.28125,-10.25,5.96875,5.96875
32B,46,-1.0,62,(A),-5.03125,-3.515625,-1.515625,-1.515625
32B,46,-1.0,63,(B),-4.9375,-5.5625,0.625,-0.625
32B,46,-1.0,64,(B),-5.125,-4.75,-0.375,0.375
32B,46,-1.0,65,(B),-3.421875,-4.40625,0.984375,-0.984375
32B,46,-1.0,66,(A),-7.03125,-2.671875,-4.359375,-4.359375
32B,46,-1.0,67,(B),-2.78125,-3.40625,0.625,-0.625
32B,46,-1.0,68,(A),-7.34375,-7.59375,0.25,0.25
32B,46,-1.0,69,(B),-2.5625,-4.0625,1.5,-1.5
32B,46,-1.0,70,(B),-4.59375,-3.828125,-0.765625,0.765625
32B,46,-1.0,71,(B),-2.0625,-6.4375,4.375,-4.375
32B,46,-1.0,72,(A),-4.78125,-5.65625,0.875,0.875
32B,46,-1.0,73,(A),-4.5625,-2.8125,-1.75,-1.75
32B,46,-1.0,74,(A),-2.03125,-3.03125,1.0,1.0
32B,46,-1.0,75,(B),-3.96875,-5.71875,1.75,-1.75
32B,46,-1.0,76,(A),-4.96875,-6.21875,1.25,1.25
32B,46,-1.0,77,(B),-5.21875,-1.359375,-3.859375,3.859375
32B,46,-1.0,78,(B),-4.90625,-6.28125,1.375,-1.375
32B,46,-1.0,79,(B),-0.71875,-7.59375,6.875,-6.875
32B,46,-1.0,80,(B),-10.3125,-7.0625,-3.25,3.25
32B,46,-1.0,81,(A),-2.625,-5.5,2.875,2.875
32B,46,-1.0,82,(A),-7.96875,-7.71875,-0.25,-0.25
32B,46,-1.0,83,(A),-8.625,-5.625,-3.0,-3.0
32B,46,-1.0,84,(A),-9.8125,-14.4375,4.625,4.625
32B,46,-1.0,85,(A),-5.9375,-7.4375,1.5,1.5
32B,46,-1.0,86,(B),-4.125,-7.5,3.375,-3.375
32B,46,-1.0,87,(A),-3.4375,-7.3125,3.875,3.875
32B,46,-1.0,88,(A),-7.84375,-3.578125,-4.265625,-4.265625
32B,46,-1.0,89,(A),-3.734375,-9.125,5.390625,5.390625
32B,46,-1.0,90,(B),-1.4609375,-7.21875,5.7578125,-5.7578125
32B,46,-1.0,91,(B),-4.78125,-7.15625,2.375,-2.375
32B,46,-1.0,92,(B),-2.875,-4.25,1.375,-1.375
32B,46,-1.0,93,(A),-7.15625,-5.03125,-2.125,-2.125
32B,46,-1.0,94,(B),-5.4375,-5.6875,0.25,-0.25
32B,46,-1.0,95,(A),-2.28125,-3.28125,1.0,1.0
32B,46,-1.0,96,(A),-6.5,-8.25,1.75,1.75
32B,46,-1.0,97,(A),-2.203125,-2.203125,0.0,0.0
32B,46,-1.0,98,(A),-4.8125,-3.078125,-1.734375,-1.734375
32B,46,-1.0,99,(A),-4.5625,-7.4375,2.875,2.875
32B,46,0.0,0,(B),-1.1484375,-1.8984375,0.75,-0.75
32B,46,0.0,1,(A),-3.765625,-3.890625,0.125,0.125
32B,46,0.0,2,(B),-9.625,-4.125,-5.5,5.5
32B,46,0.0,3,(A),-2.59375,-7.09375,4.5,4.5
32B,46,0.0,4,(A),-8.0625,-4.4375,-3.625,-3.625
32B,46,0.0,5,(A),-5.59375,-3.34375,-2.25,-2.25
32B,46,0.0,6,(B),-8.8125,-13.3125,4.5,-4.5
32B,46,0.0,7,(B),-1.71875,-5.34375,3.625,-3.625
32B,46,0.0,8,(A),-4.59375,-5.59375,1.0,1.0
32B,46,0.0,9,(B),-3.328125,-5.3125,1.984375,-1.984375
32B,46,0.0,10,(B),-7.21875,-5.46875,-1.75,1.75
32B,46,0.0,11,(A),-10.875,-11.0,0.125,0.125
32B,46,0.0,12,(A),-9.625,-0.86328125,-8.76171875,-8.76171875
32B,46,0.0,13,(A),-5.53125,-7.53125,2.0,2.0
